Travel ID,User ID,Travel/Stop,Trip Index,Start Time,End Time,Duration (Seconds),Start Lat,Start Lon,End Lat,End Lon,Final Mode,Predicted Mode,Main Activity,Validated?
8592266-8592294,644,Travel,146,2016-05-25 03:36:33 UTC,2016-05-25 03:42:33 UTC,360.0,1.3409055892951254,103.96332191236465,1.3423719261106832,103.96453989939329,Foot,,,true
8592294,644,Stop,,2016-05-25 03:42:33 UTC,2016-05-25 08:18:42 UTC,16569,,,1.342371926,103.9645399,Foot,,Other Home,TRUE
8592294-8592299,644,Travel,147,2016-05-25 08:18:42 UTC,2016-05-25 08:50:02 UTC,1880.0,1.3423719261106832,103.96453989939329,1.3245371392278078,103.93003537434103,Bus,Car/Van,,true
8592299,644,Stop,,2016-05-25 08:50:02 UTC,2016-05-25 10:45:59 UTC,6957,,,1.324537139,103.9300354,Bus,Car/Van,Meal/Eating Break,TRUE
8592299-8592308,644,Travel,148,2016-05-25 10:45:59 UTC,2016-05-25 11:04:39 UTC,1120.0,1.3245371392278078,103.93003537434103,1.3439112000000002,103.96225275666666,Bus,,,true
8592308,644,Stop,,2016-05-25 11:04:39 UTC,2016-05-25 11:05:45 UTC,66,,,1.3439112,103.9622528,Bus,,Change Mode/Transfer,TRUE
8592308-8592309,644,Travel,148,2016-05-25 11:05:45 UTC,2016-05-25 11:13:35 UTC,470.0,1.3439112000000002,103.96225275666666,1.3425440229403596,103.96463658553569,Foot,,,true
8592309,644,Stop,,2016-05-25 11:13:35 UTC,2016-05-26 01:53:48 UTC,52813,,,1.342544023,103.9646366,Foot,,Other Home,TRUE
8592309-8592374,644,Travel,149,2016-05-26 01:53:48 UTC,2016-05-26 04:56:56 UTC,10988.0,1.3425440229403596,103.96463658553569,1.3408940281969115,103.96283340862341,Foot,,,true
8592374,644,Stop,,2016-05-26 04:56:56 UTC,2016-05-26 08:43:42 UTC,13606,,,1.340894028,103.9628334,Foot,,Education,TRUE
8592374-8592378,644,Travel,150,2016-05-26 08:43:42 UTC,2016-05-26 09:03:29 UTC,1187.0,1.3408940281969115,103.96283340862341,1.3244704982107844,103.92999933617645,Bus,,,true
8592378,644,Stop,,2016-05-26 09:03:29 UTC,2016-05-26 10:23:08 UTC,4779,,,1.324470498,103.9299993,Bus,,Meal/Eating Break,TRUE
8592378-8593608,644,Travel,151,2016-05-26 10:23:08 UTC,2016-05-26 10:50:01 UTC,1613.0,1.3244704982107844,103.92999933617645,1.3439109366666668,103.96208564833334,Bus,,,true
8593608,644,Stop,,2016-05-26 10:50:01 UTC,2016-05-26 10:52:48 UTC,167,,,1.343910937,103.9620856,Bus,,Change Mode/Transfer,TRUE
8593608-8593610,644,Travel,151,2016-05-26 10:52:48 UTC,2016-05-26 11:05:10 UTC,742.0,1.3439109366666668,103.96208564833334,1.3425423571528992,103.9646325037158,Foot,,,true
8593610,644,Stop,,2016-05-26 11:05:10 UTC,2016-05-27 00:24:01 UTC,47931,,,1.342542357,103.9646325,Foot,,Other Home,TRUE
8593610-8593613,644,Travel,152,2016-05-27 00:24:01 UTC,2016-05-27 00:27:04 UTC,183.0,1.3425423571528992,103.9646325037158,1.3400746324074073,103.96190842777779,Foot,,,true
8593613,644,Stop,,2016-05-27 00:27:04 UTC,2016-05-27 03:27:16 UTC,10812,,,1.340074632,103.9619084,Foot,,Education,TRUE
8593613-8593616,644,Travel,153,2016-05-27 03:27:16 UTC,2016-05-27 03:42:55 UTC,939.0,1.3400746324074073,103.96190842777779,1.3423359614015151,103.96442579030303,Foot,,,true
8593616,644,Stop,,2016-05-27 03:42:55 UTC,2016-05-27 04:50:36 UTC,4061,,,1.342335961,103.9644258,Foot,,Other Home,TRUE
8593616-8593620,644,Travel,154,2016-05-27 04:50:36 UTC,2016-05-27 04:59:39 UTC,543.0,1.3423359614015151,103.96442579030303,1.3401129,103.9628616,Foot,,,true
8593620,644,Stop,,2016-05-27 04:59:39 UTC,2016-05-27 05:50:43 UTC,3064,,,1.3401129,103.9628616,Foot,,Education,TRUE
8593620-8596229,644,Travel,155,2016-05-27 05:50:43 UTC,2016-05-27 06:00:09 UTC,566.0,1.3401129,103.9628616,1.3424804727272728,103.96436126590908,Foot,,,true
8596229,644,Stop,,2016-05-27 06:00:09 UTC,2016-05-27 08:18:47 UTC,8318,,,1.342480473,103.9643613,Foot,,Other Home,TRUE
8596229-8596230,644,Travel,156,2016-05-27 08:18:47 UTC,2016-05-27 08:31:22 UTC,755.0,1.3424804727272728,103.96436126590908,1.33960588,103.96096478,Foot,,,true
8596230,644,Stop,,2016-05-27 08:31:22 UTC,2016-05-27 08:32:28 UTC,66,,,1.33960588,103.9609648,Foot,,Change Mode/Transfer,TRUE
8596230-8596233,644,Travel,156,2016-05-27 08:32:28 UTC,2016-05-27 09:43:27 UTC,4259.0,1.33960588,103.96096478,1.2993353466666666,103.78770579666667,LRT/MRT,Car/Van,,true
8596233,644,Stop,,2016-05-27 09:43:27 UTC,2016-05-27 10:35:19 UTC,3112,,,1.299335347,103.7877058,LRT/MRT,Car/Van,Work-Related Business,TRUE
8596233-8598015,644,Travel,157,2016-05-27 10:35:19 UTC,2016-05-27 12:56:37 UTC,8478.0,1.2993353466666666,103.78770579666667,1.3424050637275768,103.96440573418968,LRT/MRT,,,true
8598015,644,Stop,,2016-05-27 12:56:37 UTC,2016-05-28 02:52:42 UTC,50165,,,1.342405064,103.9644057,LRT/MRT,,Other Home,TRUE
8598015-8598017,644,Travel,158,2016-05-28 02:52:42 UTC,2016-05-28 03:42:21 UTC,2979.0,1.3424050637275768,103.96440573418968,1.3459491503333334,103.94455693433333,Bus,,,true
8598017,644,Stop,,2016-05-28 03:42:21 UTC,2016-05-28 04:06:17 UTC,1436,,,1.34594915,103.9445569,Bus,,Meal/Eating Break,TRUE
8598017-8598739,644,Travel,159,2016-05-28 04:06:17 UTC,2016-05-28 04:19:11 UTC,774.0,1.3459491503333334,103.94455693433333,1.344931335818182,103.94023058022727,Foot,,,true
8598739,644,Stop,,2016-05-28 04:19:11 UTC,2016-05-28 04:30:46 UTC,695,,,1.344931336,103.9402306,Foot,,Change Mode/Transfer,TRUE
8598739-8598741,644,Travel,159,2016-05-28 04:30:46 UTC,2016-05-28 04:45:23 UTC,877.0,1.344931335818182,103.94023058022727,1.3419062590909088,103.96711437363638,Bus,Car/Van,,true
8598741,644,Stop,,2016-05-28 04:45:23 UTC,2016-05-28 04:46:47 UTC,84,,,1.341906259,103.9671144,Bus,Car/Van,Change Mode/Transfer,TRUE
8598741-8598742,644,Travel,159,2016-05-28 04:46:47 UTC,2016-05-28 04:55:21 UTC,514.0,1.3419062590909088,103.96711437363638,1.3424893156862747,103.96436155882355,Foot,,,true
8598742,644,Stop,,2016-05-28 04:55:21 UTC,2016-05-28 10:13:34 UTC,19093,,,1.342489316,103.9643616,Foot,,Other Home,TRUE
8598742-8598744,644,Travel,160,2016-05-28 10:13:34 UTC,2016-05-28 10:41:56 UTC,1702.0,1.3424893156862747,103.96436155882355,1.333068790909091,103.96028970909092,Foot,,,true
8598744,644,Stop,,2016-05-28 10:41:56 UTC,2016-05-28 11:11:57 UTC,1801,,,1.333068791,103.9602897,Foot,,Meal/Eating Break,TRUE
8598744-8599131,644,Travel,161,2016-05-28 11:11:57 UTC,2016-05-28 11:15:18 UTC,201.0,1.333068790909091,103.96028970909092,1.3349684499999999,103.9598121,Foot,,,true
8599131,644,Stop,,2016-05-28 11:15:18 UTC,2016-05-28 11:18:41 UTC,203,,,1.33496845,103.9598121,Foot,,Shopping,TRUE
8599131-8599133,644,Travel,162,2016-05-28 11:18:41 UTC,2016-05-28 11:42:33 UTC,1432.0,1.3349684499999999,103.9598121,1.3423709275005637,103.96461400904312,Foot,,,true
8599133,644,Stop,,2016-05-28 11:42:33 UTC,2016-05-29 02:04:45 UTC,51732,,,1.342370928,103.964614,Foot,,Other Home,TRUE
8599133-8605330,644,Travel,163,2016-05-29 02:04:45 UTC,2016-05-29 02:11:22 UTC,397.0,1.3423709275005637,103.96461400904312,1.3420995366666666,103.96693537666665,Foot,,,true
8605330,644,Stop,,2016-05-29 02:11:22 UTC,2016-05-29 02:12:42 UTC,80,,,1.342099537,103.9669354,Foot,,Change Mode/Transfer,TRUE
8605330-8605333,644,Travel,163,2016-05-29 02:12:42 UTC,2016-05-29 02:38:54 UTC,1572.0,1.3420995366666666,103.96693537666665,1.354427535,103.93142306857145,Bus,Car/Van,,true
8605333,644,Stop,,2016-05-29 02:38:54 UTC,2016-05-29 02:40:17 UTC,83,,,1.354427535,103.9314231,Bus,Car/Van,Change Mode/Transfer,TRUE
8605333-8605334,644,Travel,163,2016-05-29 02:40:17 UTC,2016-05-29 02:50:37 UTC,620.0,1.354427535,103.93142306857145,1.3501573608333333,103.93350916041666,Foot,,,true
8605334,644,Stop,,2016-05-29 02:50:37 UTC,2016-05-29 02:57:16 UTC,399,,,1.350157361,103.9335092,Foot,,Meal/Eating Break,TRUE
8605334-8605336,644,Travel,164,2016-05-29 02:57:16 UTC,2016-05-29 03:00:20 UTC,184.0,1.3501573608333333,103.93350916041666,1.3498841209123267,103.93469531779274,Foot,,,true
8605336,644,Stop,,2016-05-29 03:00:20 UTC,2016-05-29 05:24:51 UTC,8671,,,1.349884121,103.9346953,Foot,,Other,TRUE
8605336-8605343,644,Travel,165,2016-05-29 05:24:51 UTC,2016-05-29 05:42:21 UTC,1050.0,1.3498841209123267,103.93469531779274,1.3547119488034187,103.94479994771368,Bus,Car/Van,,true
8605343,644,Stop,,2016-05-29 05:42:21 UTC,2016-05-29 06:39:22 UTC,3421,,,1.354711949,103.9447999,Bus,Car/Van,Meal/Eating Break,TRUE
8605343-8605347,644,Travel,166,2016-05-29 06:39:22 UTC,2016-05-29 06:58:15 UTC,1133.0,1.3547119488034187,103.94479994771368,1.3951241496428572,103.90551834607145,Bus,Car/Van,,true
8605347,644,Stop,,2016-05-29 06:58:15 UTC,2016-05-29 07:10:52 UTC,757,,,1.39512415,103.9055183,Bus,Car/Van,Change Mode/Transfer,TRUE
8605347-8605350,644,Travel,166,2016-05-29 07:10:52 UTC,2016-05-29 07:22:31 UTC,699.0,1.3951241496428572,103.90551834607145,1.396390921875,103.914936208125,Bus,Car/Van,,true
8605350,644,Stop,,2016-05-29 07:22:31 UTC,2016-05-29 07:24:27 UTC,116,,,1.396390922,103.9149362,Bus,Car/Van,Change Mode/Transfer,TRUE
8605350-8605351,644,Travel,166,2016-05-29 07:24:27 UTC,2016-05-29 07:27:27 UTC,180.0,1.396390921875,103.914936208125,1.3980767,103.91584820000003,Foot,,,true
8605351,644,Stop,,2016-05-29 07:27:27 UTC,2016-05-29 10:12:30 UTC,9903,,,1.3980767,103.9158482,Foot,,Home,TRUE
8605351-8605352,644,Travel,167,2016-05-29 10:12:30 UTC,2016-05-29 15:34:47 UTC,19337.0,1.3980767,103.91584820000003,1.342478050285715,103.96434057714285,Bus,,,true
8605352,644,Stop,,2016-05-29 15:34:47 UTC,2016-05-30 01:02:12 UTC,34045,,,1.34247805,103.9643406,Bus,,Other Home,TRUE
8605352-8605353,644,Travel,168,2016-05-30 01:02:12 UTC,2016-05-30 01:04:14 UTC,122.0,1.342478050285715,103.96434057714285,1.3414460839285713,103.96352310714286,Foot,,,true
8605353,644,Stop,,2016-05-30 01:04:14 UTC,2016-05-30 01:56:31 UTC,3137,,,1.341446084,103.9635231,Foot,,Other Home,TRUE
8605353-8609736,644,Travel,169,2016-05-30 01:56:31 UTC,2016-05-30 02:06:58 UTC,627.0,1.3414460839285713,103.96352310714286,1.3415215199479165,103.96343052760417,Foot,,,true
8609736,644,Stop,,2016-05-30 02:06:58 UTC,2016-05-30 07:25:14 UTC,19096,,,1.34152152,103.9634305,Foot,,Other Home,TRUE
8609736-8610160,644,Travel,170,2016-05-30 07:25:14 UTC,2016-05-30 07:27:00 UTC,106.0,1.3415215199479165,103.96343052760417,1.3401129,103.9628616,Foot,,,true
8610160,644,Stop,,2016-05-30 07:27:00 UTC,2016-05-31 11:22:39 UTC,100539,,,1.3401129,103.9628616,Foot,,Education,TRUE
8610160-8610600,644,Travel,171,2016-05-31 11:22:39 UTC,2016-05-31 11:26:03 UTC,204.0,1.3401129,103.9628616,1.342473201298701,103.96436173896105,Foot,,,true
8610600,644,Stop,,2016-05-31 11:26:03 UTC,2016-05-31 15:26:10 UTC,14407,,,1.342473201,103.9643617,Foot,,Other Home,TRUE
8610600-8611510,644,Travel,172,2016-05-31 15:26:10 UTC,2016-05-31 15:33:45 UTC,455.0,1.342473201298701,103.96436173896105,1.3396877033333334,103.96112286333333,Foot,,,true
8611510,644,Stop,,2016-05-31 15:33:45 UTC,2016-05-31 15:35:10 UTC,85,,,1.339687703,103.9611229,Foot,,To Accompany Someone,TRUE
8611510-8611511,644,Travel,173,2016-05-31 15:35:10 UTC,2016-05-31 15:41:05 UTC,355.0,1.3396877033333334,103.96112286333333,1.3424270913200083,103.96438282632747,Foot,,,true
8611511,644,Stop,,2016-05-31 15:41:05 UTC,2016-06-01 00:31:38 UTC,31833,,,1.342427091,103.9643828,Foot,,Other Home,TRUE
8611511-8613435,644,Travel,174,2016-06-01 00:31:38 UTC,2016-06-01 01:31:57 UTC,3619.0,1.3424270913200083,103.96438282632747,1.3401129,103.9628616,Foot,,,true
8613435,644,Stop,,2016-06-01 01:31:57 UTC,2016-06-01 10:19:28 UTC,31651,,,1.3401129,103.9628616,Foot,,Education,TRUE
8613435-8613446,644,Travel,175,2016-06-01 10:19:28 UTC,2016-06-01 10:29:47 UTC,619.0,1.3401129,103.9628616,1.3345332158333334,103.96255277166668,Foot,,,true
8613446,644,Stop,,2016-06-01 10:29:47 UTC,2016-06-01 11:08:51 UTC,2344,,,1.334533216,103.9625528,Foot,,Meal/Eating Break,TRUE
8613446-8613972,644,Travel,176,2016-06-01 11:08:51 UTC,2016-06-01 11:25:54 UTC,1023.0,1.3345332158333334,103.96255277166668,1.3406102259698822,103.96285625140541,Foot,,,true
8613972,644,Stop,,2016-06-01 11:25:54 UTC,2016-06-02 08:48:41 UTC,76967,,,1.340610226,103.9628563,Foot,,Other Home,TRUE
8613972-8616226,644,Travel,177,2016-06-02 08:48:41 UTC,2016-06-02 09:09:31 UTC,1250.0,1.3406102259698822,103.96285625140541,1.3426124385416667,103.96514243749999,Foot,,,false
8616226,644,Stop,,2016-06-02 09:09:31 UTC,2016-06-02 10:00:34 UTC,3063,,,1.342612439,103.9651424,Foot,,Other Home,FALSE
8616226-8617395,644,Travel,178,2016-06-02 10:00:34 UTC,2016-06-02 10:09:34 UTC,540.0,1.3426124385416667,103.96514243749999,1.33958617,103.96081334,Foot,,,false
8617395,644,Stop,,2016-06-02 10:09:34 UTC,2016-06-02 10:11:17 UTC,103,,,1.33958617,103.9608133,Foot,,Change Mode/Transfer,FALSE
8617395-8617396,644,Travel,178,2016-06-02 10:11:17 UTC,2016-06-02 10:59:32 UTC,2895.0,1.33958617,103.96081334,1.2898246,103.8162643,Car/Van,,,false
8617396,644,Stop,,2016-06-02 10:59:32 UTC,2016-06-02 11:00:35 UTC,63,,,1.2898246,103.8162643,Car/Van,,Change Mode/Transfer,FALSE
8617396-8617397,644,Travel,178,2016-06-02 11:00:35 UTC,2016-06-02 11:11:26 UTC,651.0,1.2898246,103.8162643,1.3066820474999998,103.78870167,Foot,,,false
8617397,644,Stop,,2016-06-02 11:11:26 UTC,2016-06-02 11:36:36 UTC,1510,,,1.306682047,103.7887017,Foot,,--,FALSE
8617397-8620427,644,Travel,179,2016-06-02 11:36:36 UTC,2016-06-02 14:56:21 UTC,11985.0,1.3066820474999998,103.78870167,1.342524316964286,103.96458946247023,Default,,,false
8620427,644,Stop,,2016-06-02 14:56:21 UTC,2016-06-03 00:45:12 UTC,35331,,,1.342524317,103.9645895,Default,,Other Home,FALSE
8620427-8620434,644,Travel,180,2016-06-03 00:45:12 UTC,2016-06-03 00:47:57 UTC,165.0,1.342524316964286,103.96458946247023,1.34156545,103.963483,Foot,,,false
8620434,644,Stop,,2016-06-03 00:47:57 UTC,2016-06-03 00:50:44 UTC,167,,,1.34156545,103.963483,Foot,,Other Home,FALSE
8620434-8620435,644,Travel,181,2016-06-03 00:50:44 UTC,2016-06-03 00:58:00 UTC,436.0,1.34156545,103.963483,1.3400958684210527,103.9609160894737,Foot,,,false
8620435,644,Stop,,2016-06-03 00:58:00 UTC,2016-06-03 01:53:45 UTC,3345,,,1.340095868,103.9609161,Foot,,To Accompany Someone,FALSE
8620435-8620436,644,Travel,182,2016-06-03 01:53:45 UTC,2016-06-03 01:56:45 UTC,180.0,1.3400958684210527,103.9609160894737,1.3389975,103.96208275000001,Foot,,,false
8620436,644,Stop,,2016-06-03 01:56:45 UTC,2016-06-03 01:59:47 UTC,182,,,1.3389975,103.9620828,Foot,,Education,FALSE
8620436-8620437,644,Travel,183,2016-06-03 01:59:47 UTC,2016-06-03 02:02:43 UTC,176.0,1.3389975,103.96208275000001,1.3399867333333333,103.96091873333332,Foot,,,false
8620437,644,Stop,,2016-06-03 02:02:43 UTC,2016-06-03 02:47:47 UTC,2704,,,1.339986733,103.9609187,Foot,,To Accompany Someone,FALSE
8620437-8620438,644,Travel,184,2016-06-03 02:47:47 UTC,2016-06-03 02:53:45 UTC,358.0,1.3399867333333333,103.96091873333332,1.3424767393012154,103.96434875476562,Foot,,,false
8620438,644,Stop,,2016-06-03 02:53:45 UTC,2016-06-03 05:32:00 UTC,9495,,,1.342476739,103.9643488,Foot,,Other Home,FALSE
8620438-8621291,644,Travel,185,2016-06-03 05:32:00 UTC,2016-06-03 05:38:06 UTC,366.0,1.3424767393012154,103.96434875476562,1.34100745,103.96181764821428,Foot,,,false
8621291,644,Stop,,2016-06-03 05:38:06 UTC,2016-06-03 06:08:07 UTC,1801,,,1.34100745,103.9618176,Foot,,Change Mode/Transfer,FALSE
8621291-8621293,644,Travel,185,2016-06-03 06:08:07 UTC,2016-06-03 06:26:52 UTC,1125.0,1.34100745,103.96181764821428,1.3425402040816328,103.96474701938773,Foot,,,false
8621293,644,Stop,,2016-06-03 06:26:52 UTC,2016-06-03 09:08:07 UTC,9675,,,1.342540204,103.964747,Foot,,Other Home,FALSE
7810555-7811249,645,Travel,186,2016-02-17 05:35:48 UTC,2016-02-17 05:38:03 UTC,135.0,1.3398916935556855,103.96104332004343,1.3409991443040767,103.96294568799945,Foot,,,true
7811249,645,Stop,,2016-02-17 05:38:03 UTC,2016-02-17 06:14:45 UTC,2202,,,1.340999144,103.9629457,Foot,,Home,TRUE
7811249-7811251,645,Travel,187,2016-02-17 06:14:45 UTC,2016-02-17 06:16:07 UTC,82.0,1.3409991443040767,103.96294568799945,1.3414308886486177,103.96445074767553,Foot,,,true
7811251,645,Stop,,2016-02-17 06:16:07 UTC,2016-02-17 06:41:16 UTC,1509,,,1.341430889,103.9644507,Foot,,Home,TRUE
7811251-7811944,645,Travel,188,2016-02-17 06:41:16 UTC,2016-02-17 06:48:10 UTC,414.0,1.3414308886486177,103.96445074767553,1.3408743945923804,103.96127542636133,Foot,,,true
7811944,645,Stop,,2016-02-17 06:48:10 UTC,2016-02-17 07:14:01 UTC,1551,,,1.340874395,103.9612754,Foot,,Education,TRUE
7811944-7812001,645,Travel,189,2016-02-17 07:14:01 UTC,2016-02-17 07:17:28 UTC,207.0,1.3408743945923804,103.96127542636133,1.3415220828265533,103.9638441809604,Foot,,,true
7812001,645,Stop,,2016-02-17 07:17:28 UTC,2016-02-17 08:34:01 UTC,4593,,,1.341522083,103.9638442,Foot,,Home,TRUE
7812001-7812352,645,Travel,190,2016-02-17 08:34:01 UTC,2016-02-17 08:35:24 UTC,83.0,1.3415220828265533,103.9638441809604,1.3406882412262848,103.96179443629362,Foot,,,true
7812352,645,Stop,,2016-02-17 08:35:24 UTC,2016-02-17 09:06:06 UTC,1842,,,1.340688241,103.9617944,Foot,,Meal/Eating Break,TRUE
7812352-7812383,645,Travel,191,2016-02-17 09:06:06 UTC,2016-02-17 09:08:09 UTC,123.0,1.3406882412262848,103.96179443629362,1.3416803117153826,103.96441310863597,Foot,,,true
7812383,645,Stop,,2016-02-17 09:08:09 UTC,2016-02-17 09:37:46 UTC,1777,,,1.341680312,103.9644131,Foot,,Home,TRUE
7812383-7812429,645,Travel,192,2016-02-17 09:37:46 UTC,2016-02-17 09:53:42 UTC,956.0,1.3416803117153826,103.96441310863597,1.3342509291780278,103.96257507223866,Foot,,,true
7812429,645,Stop,,2016-02-17 09:53:42 UTC,2016-02-17 11:02:34 UTC,4132,,,1.334250929,103.9625751,Foot,,Meal/Eating Break,TRUE
7812429-7819716,645,Travel,193,2016-02-17 11:02:34 UTC,2016-02-17 11:10:51 UTC,497.0,1.3342509291780278,103.96257507223866,1.3382867642194307,103.96451227346998,Foot,,,true
7819716,645,Stop,,2016-02-17 11:10:51 UTC,2016-02-17 11:12:13 UTC,82,,,1.338286764,103.9645123,Foot,,--,FALSE
7819716-7819717,645,Travel,194,2016-02-17 11:12:13 UTC,2016-02-17 11:13:36 UTC,83.0,1.3382867642194307,103.96451227346998,1.3404134908772858,103.96451434122986,Foot,,,true
7819717,645,Stop,,2016-02-17 11:13:36 UTC,2016-02-17 11:19:49 UTC,373,,,1.340413491,103.9645143,Foot,,Education,TRUE
7819717-7819719,645,Travel,195,2016-02-17 11:19:49 UTC,2016-02-17 11:21:11 UTC,82.0,1.3404134908772858,103.96451434122986,1.3419664474357214,103.96421108730101,Foot,,,true
7819719,645,Stop,,2016-02-17 11:21:11 UTC,2016-02-17 11:43:27 UTC,1336,,,1.341966447,103.9642111,Foot,,Home,TRUE
7819905-7827289,645,Travel,196,2016-02-18 17:14:54 UTC,2016-02-19 06:57:33 UTC,49359.0,1.3419757598631494,103.96427105917167,1.2920204167562628,103.77413990661535,Car/Van,,,true
7827289,645,Stop,,2016-02-19 06:57:33 UTC,2016-02-19 07:57:31 UTC,3598,,,1.292020417,103.7741399,Car/Van,,Personal Errand/Task,TRUE
7827289-7829296,645,Travel,197,2016-02-19 07:57:31 UTC,2016-02-19 08:10:06 UTC,755.0,1.2920204167562628,103.77413990661535,1.2787699920583373,103.82342055343257,Car/Van,,,true
7829296,645,Stop,,2016-02-19 08:10:06 UTC,2016-02-19 08:15:46 UTC,340,,,1.278769992,103.8234206,Car/Van,,--,FALSE
7829296-7829298,645,Travel,198,2016-02-19 08:15:46 UTC,2016-02-19 08:40:35 UTC,1489.0,1.2787699920583373,103.82342055343257,1.3417913743738843,103.96415799902344,Car/Van,,,true
7829298,645,Stop,,2016-02-19 08:40:35 UTC,2016-02-19 08:51:37 UTC,662,,,1.341791374,103.964158,Car/Van,,Home,TRUE
7829298-7829299,645,Travel,199,2016-02-19 08:51:37 UTC,2016-02-19 09:43:05 UTC,3088.0,1.3417913743738843,103.96415799902344,1.3532291320706678,103.94515102856639,Foot,Default,,false
7829299,645,Stop,,2016-02-19 09:43:05 UTC,2016-02-19 13:25:50 UTC,13365,,,1.353229132,103.945151,Foot,Default,Shopping,TRUE
7829299-7836397,645,Travel,200,2016-02-19 13:25:50 UTC,2016-02-19 13:41:33 UTC,943.0,1.3532291320706678,103.94515102856639,1.3358943816935753,103.96115052577309,LRT/MRT,Car/Van,,true
