Travel ID,User ID,Travel/Stop,Trip Index,Start Time,End Time,Duration (Seconds),Start Lat,Start Lon,End Lat,End Lon,Final Mode,Predicted Mode,Main Activity,Validated?
7836397,645,Stop,,2016-02-19 13:41:33 UTC,2016-02-19 13:43:55 UTC,142,,,1.335894382,103.9611505,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
7836397-7836400,645,Travel,200,2016-02-19 13:43:55 UTC,2016-02-19 13:55:07 UTC,672.0,1.3358943816935753,103.96115052577309,1.3416342621599056,103.96394680225455,Foot,,,true
7836400,645,Stop,,2016-02-19 13:55:07 UTC,2016-02-20 10:50:00 UTC,75293,,,1.341634262,103.9639468,Foot,,Home,TRUE
7836400-7836704,645,Travel,201,2016-02-20 10:50:00 UTC,2016-02-20 10:52:04 UTC,124.0,1.3416342621599056,103.96394680225455,1.341818691281051,103.96172609146015,Foot,,,true
7836704,645,Stop,,2016-02-20 10:52:04 UTC,2016-02-20 11:27:55 UTC,2151,,,1.341818691,103.9617261,Foot,,Education,TRUE
7836704-7837012,645,Travel,202,2016-02-20 11:27:55 UTC,2016-02-20 11:47:12 UTC,1157.0,1.341818691281051,103.96172609146015,1.3378750697137785,103.96391580790925,Foot,Default,,true
7837012,645,Stop,,2016-02-20 11:47:12 UTC,2016-02-20 11:51:20 UTC,248,,,1.33787507,103.9639158,Foot,Default,Change Mode/Transfer,FALSE
7837012-7837014,645,Travel,202,2016-02-20 11:51:20 UTC,2016-02-20 11:52:02 UTC,42.0,1.3378750697137785,103.96391580790925,1.335341903195923,103.96333090420566,Foot,Car/Van,,true
7837014,645,Stop,,2016-02-20 11:52:02 UTC,2016-02-20 12:11:20 UTC,1158,,,1.335341903,103.9633309,Foot,Car/Van,Meal/Eating Break,TRUE
7837014-7851626,645,Travel,203,2016-02-20 12:11:20 UTC,2016-02-20 12:22:22 UTC,662.0,1.335341903195923,103.96333090420566,1.342084639695579,103.96433730084624,Foot,,,true
7851626,645,Stop,,2016-02-20 12:22:22 UTC,2016-02-22 01:00:33 UTC,131891,,,1.34208464,103.9643373,Foot,,Home,TRUE
7851626-7852004,645,Travel,204,2016-02-22 01:00:33 UTC,2016-02-22 01:02:37 UTC,124.0,1.342084639695579,103.96433730084624,1.3409202286385895,103.96311519788014,Foot,,,true
7852004,645,Stop,,2016-02-22 01:02:37 UTC,2016-02-22 03:05:21 UTC,7364,,,1.340920229,103.9631152,Foot,,Education,TRUE
7852004-7854205,645,Travel,205,2016-02-22 03:05:21 UTC,2016-02-22 03:08:48 UTC,207.0,1.3409202286385895,103.96311519788014,1.3421531938692954,103.96412187552187,Foot,,,true
7854205,645,Stop,,2016-02-22 03:08:48 UTC,2016-02-22 08:24:16 UTC,18928,,,1.342153194,103.9641219,Foot,,Home,TRUE
7854205-7854715,645,Travel,206,2016-02-22 08:24:16 UTC,2016-02-22 08:26:24 UTC,128.0,1.3421531938692954,103.96412187552187,1.3405716529905018,103.96255790687863,Foot,,,true
7854715,645,Stop,,2016-02-22 08:26:24 UTC,2016-02-22 10:18:04 UTC,6700,,,1.340571653,103.9625579,Foot,,Education,TRUE
7854715-7856161,645,Travel,207,2016-02-22 10:18:04 UTC,2016-02-22 10:21:31 UTC,207.0,1.3405716529905018,103.96255790687863,1.3391394907266032,103.96177533785487,Foot,,,true
7856161,645,Stop,,2016-02-22 10:21:31 UTC,2016-02-22 10:25:39 UTC,248,,,1.339139491,103.9617753,Foot,,--,FALSE
7856161-7856163,645,Travel,208,2016-02-22 10:25:39 UTC,2016-02-22 10:27:44 UTC,125.0,1.3391394907266032,103.96177533785487,1.3359142029047586,103.96076148319648,Foot,,,true
7856163,645,Stop,,2016-02-22 10:27:44 UTC,2016-02-22 10:29:06 UTC,82,,,1.335914203,103.9607615,Foot,,--,FALSE
7856163-7856164,645,Travel,209,2016-02-22 10:29:06 UTC,2016-02-22 10:31:11 UTC,125.0,1.3359142029047586,103.96076148319648,1.335015837493657,103.96217198407103,Foot,,,true
7856164,645,Stop,,2016-02-22 10:31:11 UTC,2016-02-22 11:20:06 UTC,2935,,,1.335015837,103.962172,Foot,,Meal/Eating Break,TRUE
7856164-7864434,645,Travel,210,2016-02-22 11:20:06 UTC,2016-02-22 11:22:10 UTC,124.0,1.335015837493657,103.96217198407103,1.3367549505297782,103.96353334640891,Foot,,,true
7864434,645,Stop,,2016-02-22 11:22:10 UTC,2016-02-22 11:23:33 UTC,83,,,1.336754951,103.9635333,Foot,,--,FALSE
7864434-7864435,645,Travel,211,2016-02-22 11:23:33 UTC,2016-02-22 11:24:14 UTC,41.0,1.3367549505297782,103.96353334640891,1.3386501872157905,103.96435194973637,Foot,,,true
7864435,645,Stop,,2016-02-22 11:24:14 UTC,2016-02-22 11:28:15 UTC,241,,,1.338650187,103.9643519,Foot,,--,FALSE
7864435-7864437,645,Travel,212,2016-02-22 11:28:15 UTC,2016-02-22 11:33:54 UTC,339.0,1.3386501872157905,103.96435194973637,1.3419279559598043,103.9642417255854,Foot,,,true
7864437,645,Stop,,2016-02-22 11:33:54 UTC,2016-02-24 00:37:21 UTC,133407,,,1.341927956,103.9642417,Foot,,Home,TRUE
7864437-7873837,645,Travel,213,2016-02-24 00:37:21 UTC,2016-02-24 00:40:47 UTC,206.0,1.3419279559598043,103.9642417255854,1.340524955080146,103.96283631281662,Foot,,,true
7873837,645,Stop,,2016-02-24 00:40:47 UTC,2016-02-24 01:06:26 UTC,1539,,,1.340524955,103.9628363,Foot,,Education,TRUE
7873837-7874228,645,Travel,214,2016-02-24 01:06:26 UTC,2016-02-24 13:53:37 UTC,46031.0,1.340524955080146,103.96283631281662,1.3349255142284688,103.96215141532811,Default,,,false
7874228,645,Stop,,2016-02-24 13:53:37 UTC,2016-02-24 13:58:29 UTC,292,,,1.334925514,103.9621514,Default,,Personal Errand/Task,TRUE
7874228-7874229,645,Travel,215,2016-02-24 13:58:29 UTC,2016-02-24 14:07:23 UTC,534.0,1.3349255142284688,103.96215141532811,1.3565803333365,103.98707524616388,Car/Van,,,true
7874229,645,Stop,,2016-02-24 14:07:23 UTC,2016-02-24 14:12:12 UTC,289,,,1.356580333,103.9870752,Car/Van,,Personal Errand/Task,TRUE
7874229-7874230,645,Travel,216,2016-02-24 14:12:12 UTC,2016-02-24 14:14:58 UTC,166.0,1.3565803333365,103.98707524616388,1.3547131717652237,103.98673906427567,Foot,,,true
7874230,645,Stop,,2016-02-24 14:14:58 UTC,2016-02-24 14:43:51 UTC,1733,,,1.354713172,103.9867391,Foot,,Personal Errand/Task,TRUE
7874230-7878817,645,Travel,217,2016-02-24 14:43:51 UTC,2016-02-24 15:05:14 UTC,1283.0,1.3547131717652237,103.98673906427567,1.2814321121556427,103.84029412904351,Car/Van,,,true
7878817,645,Stop,,2016-02-24 15:05:14 UTC,2016-02-24 16:31:38 UTC,5184,,,1.281432112,103.8402941,Car/Van,,Home,TRUE
7878817-7879008,645,Travel,218,2016-02-24 16:31:38 UTC,2016-02-25 03:19:09 UTC,38851.0,1.2814321121556427,103.84029412904351,1.280117771243166,103.84004150851894,Default,,,false
7879008,645,Stop,,2016-02-25 03:19:09 UTC,2016-02-25 05:49:21 UTC,9012,,,1.280117771,103.8400415,Default,,Home,TRUE
7879008-7879865,645,Travel,219,2016-02-25 05:49:21 UTC,2016-02-25 05:57:39 UTC,498.0,1.280117771243166,103.84004150851894,1.2650780648284101,103.82155134569861,Car/Van,,,true
7879865,645,Stop,,2016-02-25 05:57:39 UTC,2016-02-25 08:03:28 UTC,7549,,,1.265078065,103.8215513,Car/Van,,Meal/Eating Break,TRUE
7879865-7881221,645,Travel,220,2016-02-25 08:03:28 UTC,2016-02-25 08:16:33 UTC,785.0,1.2650780648284101,103.82155134569861,1.2796432182964392,103.83948923621722,LRT/MRT,Bus,,true
7881221,645,Stop,,2016-02-25 08:16:33 UTC,2016-02-25 08:18:37 UTC,124,,,1.279643218,103.8394892,LRT/MRT,Bus,Change Mode/Transfer,TRUE
7881221-7881222,645,Travel,220,2016-02-25 08:18:37 UTC,2016-02-25 08:20:05 UTC,88.0,1.2796432182964392,103.83948923621722,1.2807707549022644,103.84054643557621,Foot,,,true
7881222,645,Stop,,2016-02-25 08:20:05 UTC,2016-02-25 08:21:22 UTC,77,,,1.280770755,103.8405464,Foot,,Home,TRUE
7881222-7881223,645,Travel,221,2016-02-25 08:21:22 UTC,2016-02-25 08:53:06 UTC,1904.0,1.2807707549022644,103.84054643557621,1.2802282541634626,103.84018948025022,Default,,,false
7881223,645,Stop,,2016-02-25 08:53:06 UTC,2016-02-25 10:35:45 UTC,6159,,,1.280228254,103.8401895,Default,,--,FALSE
7881223-7882558,645,Travel,222,2016-02-25 10:35:45 UTC,2016-02-25 11:10:30 UTC,2085.0,1.2802282541634626,103.84018948025022,1.3275500748483966,103.9465559332404,LRT/MRT,,,true
7882558,645,Stop,,2016-02-25 11:10:30 UTC,2016-02-25 11:13:41 UTC,191,,,1.327550075,103.9465559,LRT/MRT,,Education,TRUE
7882558-7882559,645,Travel,223,2016-02-25 11:13:41 UTC,2016-02-25 11:18:13 UTC,272.0,1.3275500748483966,103.9465559332404,1.3345854107391046,103.96248637869996,LRT/MRT,Car/Van,,true
7882559,645,Stop,,2016-02-25 11:18:13 UTC,2016-02-25 11:22:18 UTC,245,,,1.334585411,103.9624864,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
7882559-7882561,645,Travel,223,2016-02-25 11:22:18 UTC,2016-02-25 11:25:04 UTC,166.0,1.3345854107391046,103.96248637869996,1.335277064597536,103.96462566809981,Foot,,,true
7882561,645,Stop,,2016-02-25 11:25:04 UTC,2016-02-25 11:43:20 UTC,1096,,,1.335277065,103.9646257,Foot,,--,FALSE
7882561-7884150,645,Travel,224,2016-02-25 11:43:20 UTC,2016-02-25 11:53:00 UTC,580.0,1.335277064597536,103.96462566809981,1.3419818761074076,103.96428485285125,Foot,,,true
7884150,645,Stop,,2016-02-25 11:53:00 UTC,2016-02-25 19:45:43 UTC,28363,,,1.341981876,103.9642849,Foot,,Home,TRUE
7884150-7891032,645,Travel,225,2016-02-25 19:45:43 UTC,2016-02-26 02:21:44 UTC,23761.0,1.3419818761074076,103.96428485285125,1.340219558558375,103.96155650646412,Default,,,false
7891032,645,Stop,,2016-02-26 02:21:44 UTC,2016-02-26 02:43:56 UTC,1332,,,1.340219559,103.9615565,Default,,Home,TRUE
7891032-7891463,645,Travel,226,2016-02-26 02:43:56 UTC,2016-02-26 02:45:58 UTC,122.0,1.340219558558375,103.96155650646412,1.34179717531656,103.96383234966304,Foot,,,true
7891463,645,Stop,,2016-02-26 02:45:58 UTC,2016-02-26 05:49:02 UTC,10984,,,1.341797175,103.9638323,Foot,,Home,TRUE
7891463-7893031,645,Travel,227,2016-02-26 05:49:02 UTC,2016-02-26 05:51:47 UTC,165.0,1.34179717531656,103.96383234966304,1.3403132190442264,103.96271121287202,Foot,,,true
7893031,645,Stop,,2016-02-26 05:51:47 UTC,2016-02-26 07:08:38 UTC,4611,,,1.340313219,103.9627112,Foot,,Home,TRUE
7893031-7893755,645,Travel,228,2016-02-26 07:08:38 UTC,2016-02-26 07:11:23 UTC,165.0,1.3403132190442264,103.96271121287202,1.3417506453263632,103.96455376775475,Foot,,,true
7893755,645,Stop,,2016-02-26 07:11:23 UTC,2016-02-26 08:14:29 UTC,3786,,,1.341750645,103.9645538,Foot,,Home,TRUE
7893755-7894147,645,Travel,229,2016-02-26 08:14:29 UTC,2016-02-26 08:46:51 UTC,1942.0,1.3417506453263632,103.96455376775475,1.2754268644463043,103.79467862058762,Car/Van,,,true
7894147,645,Stop,,2016-02-26 08:46:51 UTC,2016-02-26 08:47:52 UTC,61,,,1.275426864,103.7946786,Car/Van,,Change Mode/Transfer,TRUE
7894147-7894148,645,Travel,229,2016-02-26 08:47:52 UTC,2016-02-26 08:48:32 UTC,40.0,1.2754268644463043,103.79467862058762,1.2748005173167751,103.79665090821803,Foot,Car/Van,,true
7894148,645,Stop,,2016-02-26 08:48:32 UTC,2016-02-26 09:34:18 UTC,2746,,,1.274800517,103.7966509,Foot,Car/Van,Personal Errand/Task,TRUE
7894148-7894679,645,Travel,230,2016-02-26 09:34:18 UTC,2016-02-26 09:41:12 UTC,414.0,1.2748005173167751,103.79665090821803,1.2727967266262823,103.80221661567678,Foot,,,true
7894679,645,Stop,,2016-02-26 09:41:12 UTC,2016-02-26 09:48:26 UTC,434,,,1.272796727,103.8022166,Foot,,Change Mode/Transfer,TRUE
7894679-7894682,645,Travel,230,2016-02-26 09:48:26 UTC,2016-02-26 09:58:47 UTC,621.0,1.2727967266262823,103.80221661567678,1.2651632860047721,103.82183908689231,LRT/MRT,Car/Van,,true
7894682,645,Stop,,2016-02-26 09:58:47 UTC,2016-02-26 10:29:28 UTC,1841,,,1.265163286,103.8218391,LRT/MRT,Car/Van,Meal/Eating Break,TRUE
7894682-7894776,645,Travel,231,2016-02-26 10:29:28 UTC,2016-02-26 10:32:55 UTC,207.0,1.2651632860047721,103.82183908689231,1.2634914140878155,103.82309728039358,Foot,,,true
7894776,645,Stop,,2016-02-26 10:32:55 UTC,2016-02-26 12:00:50 UTC,5275,,,1.263491414,103.8230973,Foot,,Meal/Eating Break,TRUE
7894776-7895262,645,Travel,232,2016-02-26 12:00:50 UTC,2016-02-26 12:02:54 UTC,124.0,1.2634914140878155,103.82309728039358,1.2651624782375044,103.82232455258483,Foot,,,true
7895262,645,Stop,,2016-02-26 12:02:54 UTC,2016-02-26 12:07:01 UTC,247,,,1.265162478,103.8223246,Foot,,Change Mode/Transfer,TRUE
7895262-7895264,645,Travel,232,2016-02-26 12:07:01 UTC,2016-02-26 12:10:29 UTC,208.0,1.2651624782375044,103.82232455258483,1.2556477026884836,103.8208141179002,LRT/MRT,Car/Van,,true
7895264,645,Stop,,2016-02-26 12:10:29 UTC,2016-02-26 12:11:31 UTC,62,,,1.255647703,103.8208141,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
7895264-7895265,645,Travel,232,2016-02-26 12:11:31 UTC,2016-02-26 12:12:54 UTC,83.0,1.2556477026884836,103.8208141179002,1.2513188183500255,103.81783173404023,LRT/MRT,,,true
7895265,645,Stop,,2016-02-26 12:12:54 UTC,2016-02-26 12:37:43 UTC,1489,,,1.251318818,103.8178317,LRT/MRT,,Entertainment,TRUE
7895265-7895624,645,Travel,233,2016-02-26 12:37:43 UTC,2016-02-26 12:44:38 UTC,415.0,1.2513188183500255,103.81783173404023,1.2648132718496414,103.82216551016205,Foot,Car/Van,,true
7895624,645,Stop,,2016-02-26 12:44:38 UTC,2016-02-26 13:11:55 UTC,1637,,,1.264813272,103.8221655,Foot,Car/Van,Change Mode/Transfer,TRUE
7895624-7902255,645,Travel,233,2016-02-26 13:11:55 UTC,2016-02-26 13:27:23 UTC,928.0,1.2648132718496414,103.82216551016205,1.2803195425217804,103.8402810037457,LRT/MRT,Bus,,true
7902255,645,Stop,,2016-02-26 13:27:23 UTC,2016-02-27 05:08:28 UTC,56465,,,1.280319543,103.840281,LRT/MRT,Bus,Home,TRUE
7902255-7903336,645,Travel,234,2016-02-27 05:08:28 UTC,2016-02-27 05:10:33 UTC,125.0,1.2803195425217804,103.8402810037457,1.282218246672802,103.84196268603459,Foot,,,true
7903336,645,Stop,,2016-02-27 05:10:33 UTC,2016-02-27 05:57:47 UTC,2834,,,1.282218247,103.8419627,Foot,,Meal/Eating Break,TRUE
7903336-7913449,645,Travel,235,2016-02-27 05:57:47 UTC,2016-02-27 05:59:51 UTC,124.0,1.282218246672802,103.84196268603459,1.2800094504671073,103.83998211231986,Foot,,,true
7913449,645,Stop,,2016-02-27 05:59:51 UTC,2016-02-27 08:21:08 UTC,8477,,,1.28000945,103.8399821,Foot,,Home,TRUE
7913449-7913496,645,Travel,236,2016-02-27 08:21:08 UTC,2016-02-27 10:08:13 UTC,6425.0,1.2800094504671073,103.83998211231986,1.3043311126360473,103.83168186909023,LRT/MRT,,,true
7913496,645,Stop,,2016-02-27 10:08:13 UTC,2016-02-27 12:30:46 UTC,8553,,,1.304331113,103.8316819,LRT/MRT,,Shopping,TRUE
7913585-7913587,645,Travel,237,2016-02-28 04:39:30 UTC,2016-02-28 04:42:58 UTC,208.0,1.2796415116326818,103.83957577440465,1.282660012792899,103.84233852964513,Foot,,,true
7913587,645,Stop,,2016-02-28 04:42:58 UTC,2016-02-28 05:57:45 UTC,4487,,,1.282660013,103.8423385,Foot,,Meal/Eating Break,TRUE
7913587-7913663,645,Travel,238,2016-02-28 05:57:45 UTC,2016-02-28 06:01:12 UTC,207.0,1.282660012792899,103.84233852964513,1.2800309310448106,103.83973099943648,Foot,,,true
7913663,645,Stop,,2016-02-28 06:01:12 UTC,2016-02-28 06:02:24 UTC,72,,,1.280030931,103.839731,Foot,,Home,TRUE
7913663-7913664,645,Travel,239,2016-02-28 06:02:24 UTC,2016-02-28 06:28:09 UTC,1545.0,1.2800309310448106,103.83973099943648,1.341332346859681,103.96408329111787,Car/Van,,,true
7913664,645,Stop,,2016-02-28 06:28:09 UTC,2016-02-28 08:47:14 UTC,8345,,,1.341332347,103.9640833,Car/Van,,Education,TRUE
7913664-7915282,645,Travel,240,2016-02-28 08:47:14 UTC,2016-02-28 08:55:31 UTC,497.0,1.341332346859681,103.96408329111787,1.35260515419801,103.94538891532706,Car/Van,,,true
7915282,645,Stop,,2016-02-28 08:55:31 UTC,2016-02-28 11:13:28 UTC,8277,,,1.352605154,103.9453889,Car/Van,,Meal/Eating Break,TRUE
7915282-7915577,645,Travel,241,2016-02-28 11:13:28 UTC,2016-02-28 12:18:51 UTC,3923.0,1.35260515419801,103.94538891532706,1.3565967877509917,103.98745348665358,LRT/MRT,,,true
7915577,645,Stop,,2016-02-28 12:18:51 UTC,2016-02-28 12:50:12 UTC,1881,,,1.356596788,103.9874535,LRT/MRT,,Personal Errand/Task,TRUE
7915577-7937483,645,Travel,242,2016-02-28 12:50:12 UTC,2016-02-28 12:57:49 UTC,457.0,1.3565967877509917,103.98745348665358,1.3350378457639693,103.96188370700222,LRT/MRT,Car/Van,,true
7937483,645,Stop,,2016-02-28 12:57:49 UTC,2016-02-28 12:58:56 UTC,67,,,1.335037846,103.9618837,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
7937483-7937485,645,Travel,242,2016-02-28 12:58:56 UTC,2016-02-28 13:07:28 UTC,512.0,1.3350378457639693,103.96188370700222,1.3416793304775416,103.96390071177296,Foot,,,true
7937485,645,Stop,,2016-02-28 13:07:28 UTC,2016-03-01 05:01:17 UTC,143629,,,1.34167933,103.9639007,Foot,,Home,TRUE
7937485-7937526,645,Travel,243,2016-03-01 05:01:17 UTC,2016-03-01 05:03:21 UTC,124.0,1.3416793304775416,103.96390071177296,1.3407662198207124,103.96266061563384,Foot,,,true
7937526,645,Stop,,2016-03-01 05:03:21 UTC,2016-03-01 07:09:54 UTC,7593,,,1.34076622,103.9626606,Foot,,Meal/Eating Break,TRUE
7937526-7943185,645,Travel,244,2016-03-01 07:09:54 UTC,2016-03-01 07:11:16 UTC,82.0,1.3407662198207124,103.96266061563384,1.3418848856896908,103.96440333754754,Foot,,,true
7943185,645,Stop,,2016-03-01 07:11:16 UTC,2016-03-02 00:45:54 UTC,63278,,,1.341884886,103.9644033,Foot,,Education,TRUE
7943185-7944639,645,Travel,245,2016-03-02 00:45:54 UTC,2016-03-02 00:48:39 UTC,165.0,1.3418848856896908,103.96440333754754,1.3399343263862098,103.96149648256203,Foot,,,true
7944639,645,Stop,,2016-03-02 00:48:39 UTC,2016-03-02 04:44:32 UTC,14153,,,1.339934326,103.9614965,Foot,,Education,TRUE
7944639-7947013,645,Travel,246,2016-03-02 04:44:32 UTC,2016-03-02 04:49:21 UTC,289.0,1.3399343263862098,103.96149648256203,1.3415982010043785,103.96406157269055,Foot,,,true
7947013,645,Stop,,2016-03-02 04:49:21 UTC,2016-03-02 10:53:45 UTC,21864,,,1.341598201,103.9640616,Foot,,Home,TRUE
7947013-7947200,645,Travel,247,2016-03-02 10:53:45 UTC,2016-03-02 11:16:31 UTC,1366.0,1.3415982010043785,103.96406157269055,1.3256455690069873,103.9342568407063,Bus,Car/Van,,true
7947200,645,Stop,,2016-03-02 11:16:31 UTC,2016-03-02 11:58:55 UTC,2544,,,1.325645569,103.9342568,Bus,Car/Van,Meal/Eating Break,TRUE
7947200-7949050,645,Travel,248,2016-03-02 11:58:55 UTC,2016-03-02 11:58:59 UTC,4.0,1.3256455690069873,103.9342568407063,1.3266634417965864,103.9330664871161,Foot,,,true
7949050,645,Stop,,2016-03-02 11:58:59 UTC,2016-03-02 12:00:18 UTC,79,,,1.326663442,103.9330665,Foot,,Meal/Eating Break,TRUE
7949050-7949052,645,Travel,249,2016-03-02 12:00:18 UTC,2016-03-02 12:05:49 UTC,331.0,1.3266634417965864,103.9330664871161,1.3242313423317196,103.92956707946121,Foot,,,true
7949052,645,Stop,,2016-03-02 12:05:49 UTC,2016-03-02 12:54:24 UTC,2915,,,1.324231342,103.9295671,Foot,,Entertainment,TRUE
7949052-7952853,645,Travel,250,2016-03-02 12:54:24 UTC,2016-03-02 13:10:16 UTC,952.0,1.3242313423317196,103.92956707946121,1.3361046494958335,103.96063201687487,Bus,Car/Van,,true
7952853,645,Stop,,2016-03-02 13:10:16 UTC,2016-03-02 13:14:24 UTC,248,,,1.336104649,103.960632,Bus,Car/Van,Home,TRUE
7952853-7952857,645,Travel,251,2016-03-02 13:14:24 UTC,2016-03-02 13:21:18 UTC,414.0,1.3361046494958335,103.96063201687487,1.3417031031019346,103.96389210745517,Foot,,,true
7952857,645,Stop,,2016-03-02 13:21:18 UTC,2016-03-03 05:06:12 UTC,56694,,,1.341703103,103.9638921,Foot,,Home,TRUE
7952857-7953100,645,Travel,252,2016-03-03 05:06:12 UTC,2016-03-03 05:07:14 UTC,62.0,1.3417031031019346,103.96389210745517,1.3404592948037397,103.96279000436232,Foot,,,true
7953100,645,Stop,,2016-03-03 05:07:14 UTC,2016-03-03 06:59:56 UTC,6762,,,1.340459295,103.96279,Foot,,Education,TRUE
7953100-7956812,645,Travel,253,2016-03-03 06:59:56 UTC,2016-03-03 07:02:00 UTC,124.0,1.3404592948037397,103.96279000436232,1.3419628013189842,103.96426454919649,Foot,,,true
7956812,645,Stop,,2016-03-03 07:02:00 UTC,2016-03-04 00:50:10 UTC,64090,,,1.341962801,103.9642645,Foot,,Home,TRUE
7956812-7960082,645,Travel,254,2016-03-04 00:50:10 UTC,2016-03-04 00:53:01 UTC,171.0,1.3419628013189842,103.96426454919649,1.3406283705503632,103.96313022551385,Foot,,,true
7960082,645,Stop,,2016-03-04 00:53:01 UTC,2016-03-04 00:54:34 UTC,93,,,1.340628371,103.9631302,Foot,,Change Mode/Transfer,TRUE
7960082-7960083,645,Travel,254,2016-03-04 00:54:34 UTC,2016-03-04 00:55:51 UTC,77.0,1.3406283705503632,103.96313022551385,1.3402767251241294,103.96160650078497,Foot,,,true
7960083,645,Stop,,2016-03-04 00:55:51 UTC,2016-03-04 02:52:25 UTC,6994,,,1.340276725,103.9616065,Foot,,Education,TRUE
7960083-7960626,645,Travel,255,2016-03-04 02:52:25 UTC,2016-03-04 02:53:12 UTC,47.0,1.3402767251241294,103.96160650078497,1.3415247937530232,103.96377925751267,Car/Van,,,true
7960626,645,Stop,,2016-03-04 02:53:12 UTC,2016-03-04 03:51:49 UTC,3517,,,1.341524794,103.9637793,Car/Van,,Education,TRUE
