Travel ID,User ID,Start Time,End Time,Travel TimeZone,Duration (Seconds),Start Lat,Start Lon,End Lat,End Lon,Final Mode,Other Mode,Predicted Mode,Validated?,Validated at,Duration before Validation (Seconds),Deleted?
7807928-7810620,643,2016-02-16 18:33:34 UTC,2016-02-17 03:12:49 UTC,Asia/Singapore,31155.0,1.3416755760407546,103.96382671367019,1.3399256491640812,103.96103802719276,Default,--,,false,2016-02-17 11:30:38 UTC,25514.0,false
7810620-7812394,643,2016-02-17 05:26:53 UTC,2016-02-17 09:52:36 UTC,Asia/Singapore,15943.0,1.3399256491640812,103.96103802719276,1.3348449990986613,103.96227189748953,Default,--,,false,2016-02-17 12:00:16 UTC,1467.0,false
7812394-7812813,643,2016-02-17 11:05:36 UTC,2016-02-17 11:17:40 UTC,Asia/Singapore,724.0,1.3348449990986613,103.96227189748953,1.3417189051113367,103.9639723214037,Foot,--,,false,2016-02-18 11:25:42 UTC,78318.0,false
7821279-7825011,643,2016-02-18 12:10:36 UTC,2016-02-18 13:23:20 UTC,Asia/Singapore,4364.0,1.3417265165785144,103.96406943907945,1.3416950999903325,103.96395037486081,Default,--,,false,2016-02-19 02:00:09 UTC,3263.0,false
7825011-7828130,643,2016-02-19 00:53:52 UTC,2016-02-19 01:00:04 UTC,Asia/Singapore,372.0,1.3416950999903325,103.96395037486081,1.3403120917015436,103.96203637041762,Foot,--,,false,2016-02-19 12:00:17 UTC,3578.0,false
7828130-7828134,643,2016-02-19 02:43:22 UTC,2016-02-19 02:44:42 UTC,Asia/Singapore,80.0,1.3403120917015436,103.96203637041762,1.3414112871228905,103.96339639981021,Foot,--,,false,2016-02-19 12:00:19 UTC,3580.0,false
7828134-7828216,643,2016-02-19 03:30:33 UTC,2016-02-19 03:34:41 UTC,Asia/Singapore,248.0,1.3414112871228905,103.96339639981021,1.3398533207667902,103.96098642830708,Foot,--,,false,2016-02-19 12:00:22 UTC,2671.0,false
7828216-7828217,643,2016-02-19 03:35:56 UTC,2016-02-19 03:36:45 UTC,Asia/Singapore,49.0,1.3398533207667902,103.96098642830708,1.340720401634829,103.96246236654912,Foot,--,,false,2016-02-19 12:00:24 UTC,2673.0,false
7828217-7829683,643,2016-02-19 06:54:48 UTC,2016-02-19 09:16:10 UTC,Asia/Singapore,8482.0,1.340720401634829,103.96246236654912,1.3401032245801394,103.9601385115376,Default,--,,false,2016-02-19 15:06:15 UTC,1.0,false
7829683-7829685,643,2016-02-19 09:27:09 UTC,2016-02-19 09:33:01 UTC,Asia/Singapore,352.0,1.3401032245801394,103.9601385115376,1.3424601178130933,103.9536892175222,Default,--,,false,2016-02-19 16:00:11 UTC,3237.0,false
7829685-7829686,643,2016-02-19 09:36:28 UTC,2016-02-19 09:42:19 UTC,Asia/Singapore,351.0,1.3424601178130933,103.9536892175222,1.353448427364071,103.945366941938,Car/Van,--,,false,2016-02-19 16:00:14 UTC,3240.0,false
7829686-7834316,643,2016-02-19 13:55:32 UTC,2016-02-19 14:02:49 UTC,Asia/Singapore,437.0,1.353448427364071,103.945366941938,1.3274361437309694,103.94676504274753,LRT/MRT,--,,false,2016-02-20 06:00:13 UTC,1463.0,false
7834316-7834319,643,2016-02-19 14:09:19 UTC,2016-02-19 14:18:57 UTC,Asia/Singapore,578.0,1.3274361437309694,103.94676504274753,1.3392953907515222,103.96161004861167,Car/Van,--,,false,2016-02-20 06:00:15 UTC,1465.0,false
7834319-7834321,643,2016-02-19 14:23:05 UTC,2016-02-19 14:29:16 UTC,Asia/Singapore,371.0,1.3392953907515222,103.96161004861167,1.3415426662804015,103.96361821903702,Foot,--,,false,2016-02-20 06:00:16 UTC,1466.0,false
7834321-7835041,643,2016-02-20 04:59:51 UTC,2016-02-20 05:23:57 UTC,Asia/Singapore,1446.0,1.3415426662804015,103.96361821903702,1.3425055206627587,103.95335442264424,Foot,--,,false,2016-02-20 08:00:20 UTC,1176.0,false
7835041-7837763,643,2016-02-20 06:58:15 UTC,2016-02-20 07:07:20 UTC,Asia/Singapore,545.0,1.3425055206627587,103.95335442264424,1.34464553256164,103.9574932680876,Foot,--,,false,2016-02-20 15:00:13 UTC,856.0,false
7837763-7837766,643,2016-02-20 07:12:01 UTC,2016-02-20 07:21:40 UTC,Asia/Singapore,579.0,1.34464553256164,103.9574932680876,1.340853363866168,103.9607785034696,Foot,--,,false,2016-02-20 15:00:14 UTC,857.0,false
7837766-7837768,643,2016-02-20 07:26:30 UTC,2016-02-20 07:33:23 UTC,Asia/Singapore,413.0,1.340853363866168,103.9607785034696,1.3415411149175807,103.96462843302827,Car/Van,--,,false,2016-02-20 15:00:16 UTC,859.0,false
7837768-7850544,643,2016-02-20 12:59:39 UTC,2016-02-20 13:23:04 UTC,Asia/Singapore,1405.0,1.3415411149175807,103.96462843302827,1.3414949321412475,103.96379923320367,Foot,--,,false,2016-02-22 15:50:47 UTC,66875.0,false
7850544-7856715,643,2016-02-21 21:25:29 UTC,2016-02-22 10:27:46 UTC,Asia/Singapore,46937.0,1.3414949321412475,103.96379923320367,1.3363000834717265,103.9635262471709,Default,--,,false,2016-02-22 16:00:10 UTC,249.0,false
7856715-7861183,643,2016-02-22 10:49:26 UTC,2016-02-22 10:52:11 UTC,Asia/Singapore,165.0,1.3363000834717265,103.9635262471709,1.338824933863875,103.96447081416423,Foot,--,,false,2016-02-23 06:00:10 UTC,3566.0,false
7861183-7861185,643,2016-02-22 10:55:38 UTC,2016-02-22 10:57:00 UTC,Asia/Singapore,82.0,1.338824933863875,103.96447081416423,1.3416671309436197,103.96403645299328,Foot,--,,false,2016-02-23 06:00:12 UTC,3568.0,false
7861185-7862802,643,2016-02-23 03:05:06 UTC,2016-02-23 03:07:12 UTC,Asia/Singapore,126.0,1.3416671309436197,103.96403645299328,1.3405654265050309,103.96302157335572,Foot,--,,false,2016-02-23 11:00:31 UTC,873.0,false
7862802-7862841,643,2016-02-23 05:28:27 UTC,2016-02-23 05:33:16 UTC,Asia/Singapore,289.0,1.3405654265050309,103.96302157335572,1.3398007888331376,103.96109807339242,Foot,--,,false,2016-02-23 11:00:40 UTC,290.0,false
7862841-7863863,643,2016-02-23 09:15:47 UTC,2016-02-23 09:21:58 UTC,Asia/Singapore,371.0,1.3398007888331376,103.96109807339242,1.3417491583126273,103.96398848625464,Default,--,,false,2016-02-23 15:00:15 UTC,1750.0,false
7863863-7866223,643,2016-02-23 11:35:09 UTC,2016-02-23 11:42:02 UTC,Asia/Singapore,413.0,1.3417491583126273,103.96398848625464,1.3396154660395454,103.96106660073252,Foot,--,,false,2016-02-23 20:00:10 UTC,2669.0,false
7866223-7866226,643,2016-02-23 11:52:22 UTC,2016-02-23 12:03:35 UTC,Asia/Singapore,673.0,1.3396154660395454,103.96106660073252,1.3273299430900662,103.94573611386205,Car/Van,--,,false,2016-02-23 20:00:12 UTC,2671.0,false
7866226-7866227,643,2016-02-23 12:04:44 UTC,2016-02-23 12:13:01 UTC,Asia/Singapore,497.0,1.3273299430900662,103.94573611386205,1.3242940439139055,103.93008504858878,LRT/MRT,--,,false,2016-02-23 20:00:13 UTC,2672.0,false
7866227-7866231,643,2016-02-23 12:27:27 UTC,2016-02-23 12:31:09 UTC,Asia/Singapore,222.0,1.3242940439139055,103.93008504858878,1.3244163700358458,103.9330418436567,Foot,--,,false,2016-02-23 20:00:17 UTC,2676.0,false
7866231-7866236,643,2016-02-23 12:34:00 UTC,2016-02-23 12:47:46 UTC,Asia/Singapore,826.0,1.3244163700358458,103.9330418436567,1.3315688444659912,103.95381616708663,Bus,--,,false,2016-02-23 20:00:18 UTC,2677.0,false
7866236-7866237,643,2016-02-23 12:49:08 UTC,2016-02-23 12:51:53 UTC,Asia/Singapore,165.0,1.3315688444659912,103.95381616708663,1.34029808580495,103.96109219564903,Default,--,,false,2016-02-23 20:00:20 UTC,2679.0,false
7866237-7866239,643,2016-02-23 12:55:21 UTC,2016-02-23 12:59:27 UTC,Asia/Singapore,246.0,1.34029808580495,103.96109219564903,1.3417517064788345,103.9639194935686,Foot,--,,false,2016-03-29 02:37:52 UTC,2964131.0,false
7866239-7892674,643,2016-02-23 19:43:35 UTC,2016-02-24 11:02:56 UTC,Asia/Singapore,55161.0,1.3417517064788345,103.9639194935686,1.3346806273018095,103.96236609925064,Default,--,,false,2016-02-26 06:00:09 UTC,1170.0,false
7892674-7892676,643,2016-02-24 11:10:31 UTC,2016-02-24 11:16:43 UTC,Asia/Singapore,372.0,1.3346806273018095,103.96236609925064,1.3381585191479346,103.96420413397517,Foot,--,,false,2016-02-26 06:00:11 UTC,1172.0,false
7892676-7892677,643,2016-02-24 11:18:05 UTC,2016-02-24 11:51:11 UTC,Asia/Singapore,1986.0,1.3381585191479346,103.96420413397517,1.341484547761322,103.96371311712576,Default,--,,false,2016-02-26 05:40:46 UTC,7.0,false
7892677-7892790,643,2016-02-25 18:21:50 UTC,2016-02-26 02:19:13 UTC,Asia/Singapore,28643.0,1.341484547761322,103.96371311712576,1.3402837927172429,103.96182364599917,Default,--,,false,2016-03-29 02:33:58 UTC,2753265.0,false
7892790-7892791,643,2016-02-26 02:24:35 UTC,2016-02-26 03:03:27 UTC,Asia/Singapore,2332.0,1.3402837927172429,103.96182364599917,1.3416685001175612,103.9634354116136,Default,--,,false,2016-03-29 02:35:11 UTC,2753338.0,false
7892791-7892834,643,2016-02-26 03:30:06 UTC,2016-02-26 03:38:22 UTC,Asia/Singapore,496.0,1.3416685001175612,103.9634354116136,1.3406021749158925,103.96248219320006,Foot,--,,true,2016-03-29 02:35:34 UTC,2753063.0,false
7892834-7896046,643,2016-02-26 05:29:16 UTC,2016-02-26 05:33:27 UTC,Asia/Singapore,251.0,1.3406021749158925,103.96248219320006,1.3417213694004104,103.96377665820532,Foot,--,,true,2016-03-29 02:35:48 UTC,2722192.0,false
7896046-7896065,643,2016-02-26 12:02:04 UTC,2016-02-26 12:08:16 UTC,Asia/Singapore,372.0,1.3417213694004104,103.96377665820532,1.3395476185880426,103.96098352166459,Foot,--,,true,2016-03-29 02:36:04 UTC,2722208.0,false
7896065-7896141,643,2016-02-26 12:25:05 UTC,2016-02-26 12:45:26 UTC,Asia/Singapore,1221.0,1.3395476185880426,103.96098352166459,1.3242055738247789,103.92987296109831,Bus,--,,true,2016-03-29 02:36:37 UTC,2721652.0,false
7896141-7902643,643,2016-02-26 13:40:30 UTC,2016-02-26 13:53:15 UTC,Asia/Singapore,765.0,1.3242055738247789,103.92987296109831,1.3404338139910603,103.96107907503253,Bus,--,,true,2016-03-29 02:37:10 UTC,2672172.0,false
7902643-7902646,643,2016-02-26 13:58:46 UTC,2016-02-26 14:07:59 UTC,Asia/Singapore,553.0,1.3404338139910603,103.96107907503253,1.3416113293961471,103.96399514909132,Foot,--,,true,2016-03-29 02:37:20 UTC,2672182.0,false
7902646-7907772,643,2016-02-27 02:23:19 UTC,2016-02-27 02:58:59 UTC,Asia/Singapore,2140.0,1.3416113293961471,103.96399514909132,1.3414907613139304,103.96426417051595,Default,--,,false,2016-02-27 19:00:07 UTC,2964.0,false
7907772-7907801,643,2016-02-27 10:10:10 UTC,2016-02-27 10:46:46 UTC,Asia/Singapore,2196.0,1.3414907613139304,103.96426417051595,1.3343156658614919,103.96276733669781,Foot,--,,true,2016-03-29 02:32:04 UTC,2622069.0,false
7907801-7907821,643,2016-02-27 11:19:09 UTC,2016-02-27 11:40:30 UTC,Asia/Singapore,1281.0,1.3343156658614919,103.96276733669781,1.3385778785780196,103.97104627559871,Foot,--,,true,2016-03-29 02:32:31 UTC,2621809.0,false
7907821-7907823,643,2016-02-27 11:43:57 UTC,2016-02-27 11:44:39 UTC,Asia/Singapore,42.0,1.3385778785780196,103.97104627559871,1.3400541097412157,103.97174343695151,Foot,--,,true,2016-03-29 02:32:52 UTC,2621830.0,false
7907823-7907829,643,2016-02-27 11:48:46 UTC,2016-02-27 12:16:20 UTC,Asia/Singapore,1654.0,1.3400541097412157,103.97174343695151,1.3416174295082746,103.96424850803191,Foot,--,,true,2016-03-29 02:32:59 UTC,2621837.0,false
7907829-7916463,643,2016-02-28 09:19:30 UTC,2016-02-28 09:31:13 UTC,Asia/Singapore,703.0,1.3416174295082746,103.96424850803191,1.35364836714395,103.94570687434276,Car/Van,--,,true,2016-03-29 02:30:36 UTC,2545765.0,false
7916463-7935353,643,2016-02-28 11:52:42 UTC,2016-02-28 12:00:44 UTC,Asia/Singapore,482.0,1.35364836714395,103.94570687434276,1.3386209490992778,103.96013632446726,Car/Van,--,,true,2016-03-29 02:30:59 UTC,2411414.0,false
7935353-7935354,643,2016-02-28 12:02:20 UTC,2016-02-28 12:05:47 UTC,Asia/Singapore,207.0,1.3386209490992778,103.96013632446726,1.3411477186073066,103.96347741236715,Foot,--,,true,2016-03-29 02:31:03 UTC,2411418.0,false
7935354-7937262,643,2016-03-01 05:46:37 UTC,2016-03-01 05:48:00 UTC,Asia/Singapore,83.0,1.3411477186073066,103.96347741236715,1.3400357223303458,103.96144956866797,Foot,--,,true,2016-03-29 02:21:23 UTC,2398232.0,false
7937262-7948705,643,2016-03-01 07:52:42 UTC,2016-03-01 07:55:38 UTC,Asia/Singapore,176.0,1.3400357223303458,103.96144956866797,1.3412109287121878,103.96341238386533,Foot,--,,true,2016-03-29 02:28:11 UTC,2278350.0,false
7948705-7948838,643,2016-03-01 09:30:00 UTC,2016-03-01 10:09:00 UTC,Asia/Singapore,2340.0,1.3412109287121878,103.96341238386533,1.3344858534036628,103.96260768433612,Foot,--,,true,2016-03-29 02:29:19 UTC,2277522.0,false
7948838-7948842,643,2016-03-01 11:30:47 UTC,2016-03-01 11:39:51 UTC,Asia/Singapore,544.0,1.3344858534036628,103.96260768433612,1.339306765286977,103.96476868043482,Foot,--,,true,2016-03-29 02:29:38 UTC,2277541.0,false
7948842-7948843,643,2016-03-01 11:41:48 UTC,2016-03-01 11:42:29 UTC,Asia/Singapore,41.0,1.339306765286977,103.96476868043482,1.3413601300486446,103.96418300515207,Foot,--,,true,2016-03-29 02:29:51 UTC,2277554.0,false
7948926-7948928,643,2016-03-02 11:21:01 UTC,2016-03-02 11:27:13 UTC,Asia/Singapore,372.0,1.3247391750779207,103.93529043337914,1.3266667891614383,103.93351982269873,Foot,--,,true,2016-03-29 02:19:56 UTC,2276329.0,false
7948928-7948930,643,2016-03-02 11:58:54 UTC,2016-03-02 12:05:47 UTC,Asia/Singapore,413.0,1.3266667891614383,103.93351982269873,1.3242288657352947,103.9297203893203,Foot,--,,true,2016-03-29 02:20:17 UTC,2276349.0,false
7948930-7959814,643,2016-03-02 12:53:38 UTC,2016-03-02 13:08:47 UTC,Asia/Singapore,909.0,1.3242288657352947,103.9297203893203,1.3365912752205598,103.95954331980624,Bus,--,Car/Van,true,2016-03-29 02:20:55 UTC,2160612.0,false
7961986-7962050,643,2016-03-04 02:50:08 UTC,2016-03-04 02:52:12 UTC,Asia/Singapore,124.0,1.3398148498996636,103.96107315671944,1.340507701903281,103.96278708508902,Foot,--,,true,2016-03-29 02:15:33 UTC,2139577.0,false
7962050-7962188,643,2016-03-04 06:52:43 UTC,2016-03-04 07:37:19 UTC,Asia/Singapore,2676.0,1.340507701903281,103.96278708508902,1.3417100793618206,103.96391517627788,Default,--,,false,2016-03-29 02:15:53 UTC,2137530.0,false
7962188-7964277,643,2016-03-04 08:59:06 UTC,2016-03-04 09:15:37 UTC,Asia/Singapore,991.0,1.3417100793618206,103.96391517627788,1.3351202834879496,103.96168917408279,Foot,--,,true,2016-03-29 02:16:14 UTC,2116817.0,false
7964277-7964279,643,2016-03-04 09:20:07 UTC,2016-03-04 09:32:10 UTC,Asia/Singapore,723.0,1.3351202834879496,103.96168917408279,1.3241273247291154,103.9299725799801,LRT/MRT,--,Default,true,2016-03-29 02:17:37 UTC,2116900.0,false
7964279-7964280,643,2016-03-04 09:36:18 UTC,2016-03-04 09:53:00 UTC,Asia/Singapore,1002.0,1.3241273247291154,103.9299725799801,1.3261576857161161,103.94310996672606,Foot,--,Default,true,2016-03-29 02:18:37 UTC,2116960.0,false
7964280-7964282,643,2016-03-04 11:01:36 UTC,2016-03-04 11:09:52 UTC,Asia/Singapore,496.0,1.3261576857161161,103.94310996672606,1.3416557745881597,103.96476665523578,Car/Van,--,,true,2016-03-29 02:19:11 UTC,2116994.0,false
7969326-7974517,643,2016-03-05 03:32:55 UTC,2016-03-05 03:34:59 UTC,Asia/Singapore,124.0,1.3407399862251885,103.96313179863739,1.341803260925034,103.96435482175303,Foot,--,,true,2016-03-29 02:07:24 UTC,2009790.0,false
7974517-7974573,643,2016-03-05 07:28:27 UTC,2016-03-05 07:30:15 UTC,Asia/Singapore,108.0,1.341803260925034,103.96435482175303,1.340540019556789,103.96332459797968,Foot,--,,true,2016-03-29 02:07:52 UTC,2009529.0,false
7974573-7974575,643,2016-03-05 07:38:47 UTC,2016-03-05 07:46:21 UTC,Asia/Singapore,454.0,1.340540019556789,103.96332459797968,1.3272096715880324,103.94629540104657,Bus,--,Car/Van,true,2016-03-29 02:08:49 UTC,2009586.0,false
7974575-7974578,643,2016-03-05 07:51:30 UTC,2016-03-05 08:31:26 UTC,Asia/Singapore,2396.0,1.3272096715880324,103.94629540104657,1.264820265510847,103.82191547183189,LRT/MRT,--,,true,2016-03-29 02:09:41 UTC,2009638.0,false
7974578-7974636,643,2016-03-05 09:50:32 UTC,2016-03-05 10:46:00 UTC,Asia/Singapore,3328.0,1.264820265510847,103.82191547183189,1.2843891905194265,103.84386040593138,LRT/MRT,--,,true,2016-03-29 02:11:52 UTC,2009172.0,false
7974636-7974670,643,2016-03-05 13:08:38 UTC,2016-03-05 13:27:07 UTC,Asia/Singapore,1109.0,1.2843891905194265,103.84386040593138,1.284184207378365,103.85020450475187,Foot,--,,true,2016-03-29 02:12:30 UTC,2008907.0,false
7974670-7974671,643,2016-03-05 13:29:16 UTC,2016-03-05 14:09:14 UTC,Asia/Singapore,2398.0,1.284184207378365,103.85020450475187,1.3273418282844196,103.94657745027007,LRT/MRT,--,Default,true,2016-03-29 02:12:52 UTC,2008929.0,false
7974671-7974672,643,2016-03-05 14:12:00 UTC,2016-03-05 14:18:19 UTC,Asia/Singapore,379.0,1.3273418282844196,103.94657745027007,1.3362398418345545,103.96321482376075,LRT/MRT,--,Car/Van,true,2016-03-29 02:13:59 UTC,2008996.0,false
7974672-7975432,643,2016-03-05 14:20:00 UTC,2016-03-05 14:43:55 UTC,Asia/Singapore,1435.0,1.3362398418345545,103.96321482376075,1.3397438687804706,103.96472590952763,Foot,--,,true,2016-03-29 02:14:16 UTC,1998512.0,false
7975432-7975434,643,2016-03-05 14:48:31 UTC,2016-03-05 14:50:52 UTC,Asia/Singapore,141.0,1.3397438687804706,103.96472590952763,1.3416604698939218,103.9640652497522,Foot,--,,true,2016-03-29 02:14:37 UTC,1998533.0,false
7975434-7975443,643,2016-03-05 22:25:28 UTC,2016-03-05 22:28:14 UTC,Asia/Singapore,166.0,1.3416604698939218,103.9640652497522,1.3405077042888178,103.96322379359384,Foot,--,,true,2016-03-29 02:00:57 UTC,1997712.0,false
7975443-7975444,643,2016-03-05 22:30:18 UTC,2016-03-05 22:39:11 UTC,Asia/Singapore,533.0,1.3405077042888178,103.96322379359384,1.3628257500779393,103.98967025827062,Car/Van,--,,true,2016-03-29 02:02:27 UTC,1997802.0,false
7975444-7978060,643,2016-03-05 23:51:10 UTC,2016-03-05 23:58:03 UTC,Asia/Singapore,413.0,1.3628257500779393,103.98967025827062,1.3646748408841134,103.9936261688909,Foot,--,,true,2016-03-29 02:03:15 UTC,1969359.0,false
7978060-7978079,643,2016-03-06 00:26:37 UTC,2016-03-06 04:32:21 UTC,Asia/Bangkok,14744.0,1.3646748408841134,103.9936261688909,7.8810031031800065,98.29690820664486,Default,--,,false,2016-03-06 11:20:52 UTC,15303.0,false
7978079-7979649,643,2016-03-06 10:24:52 UTC,2016-03-06 10:26:57 UTC,Asia/Bangkok,125.0,7.8810031031800065,98.29690820664486,7.881157630773528,98.29857204429405,Foot,--,,false,2016-03-06 12:00:30 UTC,1476.0,false
7979649-7979651,643,2016-03-06 10:37:04 UTC,2016-03-06 10:50:40 UTC,Asia/Bangkok,816.0,7.881157630773528,98.29857204429405,7.907445123319125,98.29686454170692,Car/Van,--,,false,2016-03-06 13:15:25 UTC,5971.0,false
